"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"AUS","EMP","TOT","THND_PER","M","2000-05",8869.828,
"AUS","EMP","TOT","THND_PER","M","2000-06",8910.089,
"AUS","EMP","TOT","THND_PER","M","2000-07",8991.959,
"AUS","EMP","TOT","THND_PER","M","2000-08",8988.617,
"AUS","EMP","TOT","THND_PER","M","2000-09",8984.88,
"AUS","EMP","TOT","THND_PER","M","2000-10",8960.401,
"AUS","EMP","TOT","THND_PER","M","2000-11",8904.03,
"AUS","EMP","TOT","THND_PER","M","2000-12",8944.404,
"AUS","EMP","TOT","THND_PER","M","2001-01",8953.146,
"AUS","EMP","TOT","THND_PER","M","2001-02",8954.011,
"AUS","EMP","TOT","THND_PER","M","2001-03",8963.757,
"AUS","EMP","TOT","THND_PER","M","2001-04",9014.667,
"AUS","EMP","TOT","THND_PER","M","2001-05",9007.779,
"AUS","EMP","TOT","THND_PER","M","2001-06",9004.739,
"AUS","EMP","TOT","THND_PER","M","2001-07",9024.425,
"AUS","EMP","TOT","THND_PER","M","2001-08",9046.631,
"AUS","EMP","TOT","THND_PER","M","2001-09",9026.726,
"AUS","EMP","TOT","THND_PER","M","2001-10",9045.803,
"AUS","EMP","TOT","THND_PER","M","2001-11",9077.015,
"AUS","EMP","TOT","THND_PER","M","2001-12",9064.873,
"AUS","EMP","TOT","THND_PER","M","2002-01",9086.775,
"AUS","EMP","TOT","THND_PER","M","2002-02",9126.703,
"AUS","EMP","TOT","THND_PER","M","2002-03",9132.022,
"AUS","EMP","TOT","THND_PER","M","2002-04",9119.299,
"AUS","EMP","TOT","THND_PER","M","2002-05",9134.94,
"AUS","EMP","TOT","THND_PER","M","2002-06",9161.019,
"AUS","EMP","TOT","THND_PER","M","2002-07",9167.043,
"AUS","EMP","TOT","THND_PER","M","2002-08",9223.9,
"AUS","EMP","TOT","THND_PER","M","2002-09",9225.732,
"AUS","EMP","TOT","THND_PER","M","2002-10",9234.405,
"AUS","EMP","TOT","THND_PER","M","2002-11",9285.365,
"AUS","EMP","TOT","THND_PER","M","2002-12",9327.541,
"AUS","EMP","TOT","THND_PER","M","2003-01",9381.066,
"AUS","EMP","TOT","THND_PER","M","2003-02",9405.796,
"AUS","EMP","TOT","THND_PER","M","2003-03",9359.48,
"AUS","EMP","TOT","THND_PER","M","2003-04",9357.604,
"AUS","EMP","TOT","THND_PER","M","2003-05",9375.302,
"AUS","EMP","TOT","THND_PER","M","2003-06",9352.017,
"AUS","EMP","TOT","THND_PER","M","2003-07",9343.117,
"AUS","EMP","TOT","THND_PER","M","2003-08",9399.975,
"AUS","EMP","TOT","THND_PER","M","2003-09",9408.364,
"AUS","EMP","TOT","THND_PER","M","2003-10",9431.737,
"AUS","EMP","TOT","THND_PER","M","2003-11",9429.872,
"AUS","EMP","TOT","THND_PER","M","2003-12",9460.012,
"AUS","EMP","TOT","THND_PER","M","2004-01",9461.652,
"AUS","EMP","TOT","THND_PER","M","2004-02",9465.14,
"AUS","EMP","TOT","THND_PER","M","2004-03",9498.639,
"AUS","EMP","TOT","THND_PER","M","2004-04",9508.456,
"AUS","EMP","TOT","THND_PER","M","2004-05",9524.434,
"AUS","EMP","TOT","THND_PER","M","2004-06",9529.38,
"AUS","EMP","TOT","THND_PER","M","2004-07",9537.814,
"AUS","EMP","TOT","THND_PER","M","2004-08",9534.814,
"AUS","EMP","TOT","THND_PER","M","2004-09",9591.35,
"AUS","EMP","TOT","THND_PER","M","2004-10",9645.251,
"AUS","EMP","TOT","THND_PER","M","2004-11",9682.407,
"AUS","EMP","TOT","THND_PER","M","2004-12",9692.474,
"AUS","EMP","TOT","THND_PER","M","2005-01",9743.402,
"AUS","EMP","TOT","THND_PER","M","2005-02",9774.669,
"AUS","EMP","TOT","THND_PER","M","2005-03",9815.991,
"AUS","EMP","TOT","THND_PER","M","2005-04",9854.853,
"AUS","EMP","TOT","THND_PER","M","2005-05",9838.864,
"AUS","EMP","TOT","THND_PER","M","2005-06",9885.234,
"AUS","EMP","TOT","THND_PER","M","2005-07",9900.108,
"AUS","EMP","TOT","THND_PER","M","2005-08",9943.954,
"AUS","EMP","TOT","THND_PER","M","2005-09",9928.197,
"AUS","EMP","TOT","THND_PER","M","2005-10",9932.413,
"AUS","EMP","TOT","THND_PER","M","2005-11",9944.497,
"AUS","EMP","TOT","THND_PER","M","2005-12",9957.28,
"AUS","EMP","TOT","THND_PER","M","2006-01",9954.945,
"AUS","EMP","TOT","THND_PER","M","2006-02",9992.402,
"AUS","EMP","TOT","THND_PER","M","2006-03",10033.92,
"AUS","EMP","TOT","THND_PER","M","2006-04",10041.19,
"AUS","EMP","TOT","THND_PER","M","2006-05",10069.1,
"AUS","EMP","TOT","THND_PER","M","2006-06",10108.84,
"AUS","EMP","TOT","THND_PER","M","2006-07",10160.77,
"AUS","EMP","TOT","THND_PER","M","2006-08",10178.81,
"AUS","EMP","TOT","THND_PER","M","2006-09",10223.33,
"AUS","EMP","TOT","THND_PER","M","2006-10",10195.14,
"AUS","EMP","TOT","THND_PER","M","2006-11",10228.97,
"AUS","EMP","TOT","THND_PER","M","2006-12",10282.05,
"AUS","EMP","TOT","THND_PER","M","2007-01",10275.38,
"AUS","EMP","TOT","THND_PER","M","2007-02",10307.39,
"AUS","EMP","TOT","THND_PER","M","2007-03",10336.54,
"AUS","EMP","TOT","THND_PER","M","2007-04",10365.77,
"AUS","EMP","TOT","THND_PER","M","2007-05",10401.65,
"AUS","EMP","TOT","THND_PER","M","2007-06",10423.75,
"AUS","EMP","TOT","THND_PER","M","2007-07",10446.54,
"AUS","EMP","TOT","THND_PER","M","2007-08",10483.97,
"AUS","EMP","TOT","THND_PER","M","2007-09",10513.87,
"AUS","EMP","TOT","THND_PER","M","2007-10",10503.49,
"AUS","EMP","TOT","THND_PER","M","2007-11",10560.98,
"AUS","EMP","TOT","THND_PER","M","2007-12",10581.72,
"AUS","EMP","TOT","THND_PER","M","2008-01",10614.35,
"AUS","EMP","TOT","THND_PER","M","2008-02",10648.28,
"AUS","EMP","TOT","THND_PER","M","2008-03",10669.31,
"AUS","EMP","TOT","THND_PER","M","2008-04",10708,
"AUS","EMP","TOT","THND_PER","M","2008-05",10680.18,
"AUS","EMP","TOT","THND_PER","M","2008-06",10732.84,
"AUS","EMP","TOT","THND_PER","M","2008-07",10751.03,
"AUS","EMP","TOT","THND_PER","M","2008-08",10793.01,
"AUS","EMP","TOT","THND_PER","M","2008-09",10778.01,
"AUS","EMP","TOT","THND_PER","M","2008-10",10786.82,
"AUS","EMP","TOT","THND_PER","M","2008-11",10780.59,
"AUS","EMP","TOT","THND_PER","M","2008-12",10788.35,
"AUS","EMP","TOT","THND_PER","M","2009-01",10791.59,
"AUS","EMP","TOT","THND_PER","M","2009-02",10803.75,
"AUS","EMP","TOT","THND_PER","M","2009-03",10770.08,
"AUS","EMP","TOT","THND_PER","M","2009-04",10793.96,
"AUS","EMP","TOT","THND_PER","M","2009-05",10772.48,
"AUS","EMP","TOT","THND_PER","M","2009-06",10754.73,
"AUS","EMP","TOT","THND_PER","M","2009-07",10799,
"AUS","EMP","TOT","THND_PER","M","2009-08",10789,
"AUS","EMP","TOT","THND_PER","M","2009-09",10810.45,
"AUS","EMP","TOT","THND_PER","M","2009-10",10819.98,
"AUS","EMP","TOT","THND_PER","M","2009-11",10850.22,
"AUS","EMP","TOT","THND_PER","M","2009-12",10886.45,
"AUS","EMP","TOT","THND_PER","M","2010-01",10936.32,
"AUS","EMP","TOT","THND_PER","M","2010-02",10919.23,
"AUS","EMP","TOT","THND_PER","M","2010-03",10925.16,
"AUS","EMP","TOT","THND_PER","M","2010-04",10937.08,
"AUS","EMP","TOT","THND_PER","M","2010-05",10938.44,
"AUS","EMP","TOT","THND_PER","M","2010-06",10992.58,
"AUS","EMP","TOT","THND_PER","M","2010-07",11018.85,
"AUS","EMP","TOT","THND_PER","M","2010-08",11059.92,
"AUS","EMP","TOT","THND_PER","M","2010-09",11088.1,
"AUS","EMP","TOT","THND_PER","M","2010-10",11104.11,
"AUS","EMP","TOT","THND_PER","M","2010-11",11162.38,
"AUS","EMP","TOT","THND_PER","M","2010-12",11168.35,
"AUS","EMP","TOT","THND_PER","M","2011-01",11199.53,
"AUS","EMP","TOT","THND_PER","M","2011-02",11174.28,
"AUS","EMP","TOT","THND_PER","M","2011-03",11214.81,
"AUS","EMP","TOT","THND_PER","M","2011-04",11182.38,
"AUS","EMP","TOT","THND_PER","M","2011-05",11172.08,
"AUS","EMP","TOT","THND_PER","M","2011-06",11205.84,
"AUS","EMP","TOT","THND_PER","M","2011-07",11209.62,
"AUS","EMP","TOT","THND_PER","M","2011-08",11216.68,
"AUS","EMP","TOT","THND_PER","M","2011-09",11247.32,
"AUS","EMP","TOT","THND_PER","M","2011-10",11248.96,
"AUS","EMP","TOT","THND_PER","M","2011-11",11251.85,
"AUS","EMP","TOT","THND_PER","M","2011-12",11230.73,
"AUS","EMP","TOT","THND_PER","M","2012-01",11305.18,
"AUS","EMP","TOT","THND_PER","M","2012-02",11269.28,
"AUS","EMP","TOT","THND_PER","M","2012-03",11333.01,
"AUS","EMP","TOT","THND_PER","M","2012-04",11322.16,
"AUS","EMP","TOT","THND_PER","M","2012-05",11363.72,
"AUS","EMP","TOT","THND_PER","M","2012-06",11339.39,
"AUS","EMP","TOT","THND_PER","M","2012-07",11348.71,
"AUS","EMP","TOT","THND_PER","M","2012-08",11356.82,
"AUS","EMP","TOT","THND_PER","M","2012-09",11391.76,
"AUS","EMP","TOT","THND_PER","M","2012-10",11390.95,
"AUS","EMP","TOT","THND_PER","M","2012-11",11384.33,
"AUS","EMP","TOT","THND_PER","M","2012-12",11395.53,
"AUS","EMP","TOT","THND_PER","M","2013-01",11463.55,
"AUS","EMP","TOT","THND_PER","M","2013-02",11465.4,
"AUS","EMP","TOT","THND_PER","M","2013-03",11434.44,
"AUS","EMP","TOT","THND_PER","M","2013-04",11468.01,
"AUS","EMP","TOT","THND_PER","M","2013-05",11457.82,
"AUS","EMP","TOT","THND_PER","M","2013-06",11471.64,
"AUS","EMP","TOT","THND_PER","M","2013-07",11457.5,
"AUS","EMP","TOT","THND_PER","M","2013-08",11453.87,
"AUS","EMP","TOT","THND_PER","M","2013-09",11476.65,
"AUS","EMP","TOT","THND_PER","M","2013-10",11470.66,
"AUS","EMP","TOT","THND_PER","M","2013-11",11448.29,
"AUS","EMP","TOT","THND_PER","M","2013-12",11417.26,
"AUS","EMP","TOT","THND_PER","M","2014-01",11457.03,
"AUS","EMP","TOT","THND_PER","M","2014-02",11477.57,
"AUS","EMP","TOT","THND_PER","M","2014-03",11531.49,
"AUS","EMP","TOT","THND_PER","M","2014-04",11538.97,
"AUS","EMP","TOT","THND_PER","M","2014-05",11514.02,
"AUS","EMP","TOT","THND_PER","M","2014-06",11530.76,
"AUS","EMP","TOT","THND_PER","M","2014-07",11545.81,
"AUS","EMP","TOT","THND_PER","M","2014-08",11545.7,
"AUS","EMP","TOT","THND_PER","M","2014-09",11547.05,
"AUS","EMP","TOT","THND_PER","M","2014-10",11542.59,
"AUS","EMP","TOT","THND_PER","M","2014-11",11545.58,
"AUS","EMP","TOT","THND_PER","M","2014-12",11596.05,
"AUS","EMP","TOT","THND_PER","M","2015-01",11609.26,
"AUS","EMP","TOT","THND_PER","M","2015-02",11678.17,
"AUS","EMP","TOT","THND_PER","M","2015-03",11693.54,
"AUS","EMP","TOT","THND_PER","M","2015-04",11693.7,
"AUS","EMP","TOT","THND_PER","M","2015-05",11735.29,
"AUS","EMP","TOT","THND_PER","M","2015-06",11729.45,
"AUS","EMP","TOT","THND_PER","M","2015-07",11761.23,
"AUS","EMP","TOT","THND_PER","M","2015-08",11773.06,
"AUS","EMP","TOT","THND_PER","M","2015-09",11783.96,
"AUS","EMP","TOT","THND_PER","M","2015-10",11860.9,
"AUS","EMP","TOT","THND_PER","M","2015-11",11898.07,
"AUS","EMP","TOT","THND_PER","M","2015-12",11903.77,
"AUS","EMP","TOT","THND_PER","M","2016-01",11910.85,
"AUS","EMP","TOT","THND_PER","M","2016-02",11931.3,
"AUS","EMP","TOT","THND_PER","M","2016-03",11942.91,
"AUS","EMP","TOT","THND_PER","M","2016-04",11948.92,
"AUS","EMP","TOT","THND_PER","M","2016-05",11944.69,
"AUS","EMP","TOT","THND_PER","M","2016-06",11965.01,
"AUS","EMP","TOT","THND_PER","M","2016-07",11997.5,
"AUS","EMP","TOT","THND_PER","M","2016-08",11972.72,
"AUS","EMP","TOT","THND_PER","M","2016-09",11953.9,
"AUS","EMP","TOT","THND_PER","M","2016-10",11986.42,
"AUS","EMP","TOT","THND_PER","M","2016-11",12014.96,
"AUS","EMP","TOT","THND_PER","M","2016-12",12033.52,
"AUS","EMP","TOT","THND_PER","M","2017-01",12053.96,
"AUS","EMP","TOT","THND_PER","M","2017-02",12062.43,
"AUS","EMP","TOT","THND_PER","M","2017-03",12120.05,
"AUS","EMP","TOT","THND_PER","M","2017-04",12169.58,
"AUS","EMP","TOT","THND_PER","M","2017-05",12195.37,
"AUS","EMP","TOT","THND_PER","M","2017-06",12226.75,
"AUS","EMP","TOT","THND_PER","M","2017-07",12261.83,
"AUS","EMP","TOT","THND_PER","M","2017-08",12312.94,
"AUS","EMP","TOT","THND_PER","M","2017-09",12343.77,
"AUS","EMP","TOT","THND_PER","M","2017-10",12356.57,
"AUS","EMP","TOT","THND_PER","M","2017-11",12412.34,
"AUS","EMP","TOT","THND_PER","M","2017-12",12447.54,
"AUS","EMP","TOT","THND_PER","M","2018-01",12483.18,
"AUS","EMP","TOT","THND_PER","M","2018-02",12485.34,
"AUS","EMP","TOT","THND_PER","M","2018-03",12494.14,
"AUS","EMP","TOT","THND_PER","M","2018-04",12506.75,
"AUS","EMP","TOT","THND_PER","M","2018-05",12505.76,
"AUS","EMP","TOT","THND_PER","M","2018-06",12574.99,
"AUS","EMP","TOT","THND_PER","M","2018-07",12575.02,
"AUS","EMP","TOT","THND_PER","M","2018-08",12615.18,
"AUS","EMP","TOT","THND_PER","M","2018-09",12627.51,
"AUS","EMP","TOT","THND_PER","M","2018-10",12667.36,
"AUS","EMP","TOT","THND_PER","M","2018-11",12699.87,
"AUS","EMP","TOT","THND_PER","M","2018-12",12716.47,
"AUS","EMP","TOT","THND_PER","M","2019-01",12750.76,
"AUS","EMP","TOT","THND_PER","M","2019-02",12759.94,
"AUS","EMP","TOT","THND_PER","M","2019-03",12786.72,
"AUS","EMP","TOT","THND_PER","M","2019-04",12814.65,
"AUS","EMP","TOT","THND_PER","M","2019-05",12852.43,
"AUS","EMP","TOT","THND_PER","M","2019-06",12854.14,
"AUS","EMP","TOT","THND_PER","M","2019-07",12888.73,
"AUS","EMP","TOT","THND_PER","M","2019-08",12925.75,
"AUS","EMP","TOT","THND_PER","M","2019-09",12938.23,
"AUS","EMP","TOT","THND_PER","M","2019-10",12919.2,
"AUS","EMP","WOMEN","THND_PER","M","1978-01",2119,
"AUS","EMP","WOMEN","THND_PER","M","1978-02",2116.547,
"AUS","EMP","WOMEN","THND_PER","M","1978-03",2118.498,
"AUS","EMP","WOMEN","THND_PER","M","1978-04",2142.195,
"AUS","EMP","WOMEN","THND_PER","M","1978-05",2147.59,
"AUS","EMP","WOMEN","THND_PER","M","1978-06",2151.034,
"AUS","EMP","WOMEN","THND_PER","M","1978-07",2157.576,
"AUS","EMP","WOMEN","THND_PER","M","1978-08",2163.927,
"AUS","EMP","WOMEN","THND_PER","M","1978-09",2160.468,
"AUS","EMP","WOMEN","THND_PER","M","1978-10",2160.119,
"AUS","EMP","WOMEN","THND_PER","M","1978-11",2150.501,
"AUS","EMP","WOMEN","THND_PER","M","1978-12",2162.094,
"AUS","EMP","WOMEN","THND_PER","M","1979-01",2161.033,
"AUS","EMP","WOMEN","THND_PER","M","1979-02",2162.75,
"AUS","EMP","WOMEN","THND_PER","M","1979-03",2153.286,
"AUS","EMP","WOMEN","THND_PER","M","1979-04",2154.551,
"AUS","EMP","WOMEN","THND_PER","M","1979-05",2151.094,
"AUS","EMP","WOMEN","THND_PER","M","1979-06",2171.496,
"AUS","EMP","WOMEN","THND_PER","M","1979-07",2167.309,
"AUS","EMP","WOMEN","THND_PER","M","1979-08",2170.003,
"AUS","EMP","WOMEN","THND_PER","M","1979-09",2173.95,
"AUS","EMP","WOMEN","THND_PER","M","1979-10",2204.341,
"AUS","EMP","WOMEN","THND_PER","M","1979-11",2220.385,
"AUS","EMP","WOMEN","THND_PER","M","1979-12",2222.147,
"AUS","EMP","WOMEN","THND_PER","M","1980-01",2240.557,
"AUS","EMP","WOMEN","THND_PER","M","1980-02",2255.62,
"AUS","EMP","WOMEN","THND_PER","M","1980-03",2266.492,
"AUS","EMP","WOMEN","THND_PER","M","1980-04",2271.309,
"AUS","EMP","WOMEN","THND_PER","M","1980-05",2275.639,
"AUS","EMP","WOMEN","THND_PER","M","1980-06",2290.252,
"AUS","EMP","WOMEN","THND_PER","M","1980-07",2309.31,
"AUS","EMP","WOMEN","THND_PER","M","1980-08",2307.66,
"AUS","EMP","WOMEN","THND_PER","M","1980-09",2311.545,
"AUS","EMP","WOMEN","THND_PER","M","1980-10",2294.724,
"AUS","EMP","WOMEN","THND_PER","M","1980-11",2300.346,
"AUS","EMP","WOMEN","THND_PER","M","1980-12",2303.743,
"AUS","EMP","WOMEN","THND_PER","M","1981-01",2307.507,
"AUS","EMP","WOMEN","THND_PER","M","1981-02",2315.585,
"AUS","EMP","WOMEN","THND_PER","M","1981-03",2307.224,
"AUS","EMP","WOMEN","THND_PER","M","1981-04",2332.477,
"AUS","EMP","WOMEN","THND_PER","M","1981-05",2332.359,
"AUS","EMP","WOMEN","THND_PER","M","1981-06",2344.746,
"AUS","EMP","WOMEN","THND_PER","M","1981-07",2338.712,
"AUS","EMP","WOMEN","THND_PER","M","1981-08",2350.038,
"AUS","EMP","WOMEN","THND_PER","M","1981-09",2376.012,
"AUS","EMP","WOMEN","THND_PER","M","1981-10",2369.065,
"AUS","EMP","WOMEN","THND_PER","M","1981-11",2355.184,
"AUS","EMP","WOMEN","THND_PER","M","1981-12",2363.209,
"AUS","EMP","WOMEN","THND_PER","M","1982-01",2371.627,
"AUS","EMP","WOMEN","THND_PER","M","1982-02",2362.934,
"AUS","EMP","WOMEN","THND_PER","M","1982-03",2361.213,
"AUS","EMP","WOMEN","THND_PER","M","1982-04",2369.003,
"AUS","EMP","WOMEN","THND_PER","M","1982-05",2358.913,
"AUS","EMP","WOMEN","THND_PER","M","1982-06",2353.849,
"AUS","EMP","WOMEN","THND_PER","M","1982-07",2354.474,
"AUS","EMP","WOMEN","THND_PER","M","1982-08",2365.601,
"AUS","EMP","WOMEN","THND_PER","M","1982-09",2352.144,
"AUS","EMP","WOMEN","THND_PER","M","1982-10",2358.494,
"AUS","EMP","WOMEN","THND_PER","M","1982-11",2338.241,
"AUS","EMP","WOMEN","THND_PER","M","1982-12",2333.351,
"AUS","EMP","WOMEN","THND_PER","M","1983-01",2338.178,
"AUS","EMP","WOMEN","THND_PER","M","1983-02",2337.61,
"AUS","EMP","WOMEN","THND_PER","M","1983-03",2330.417,
"AUS","EMP","WOMEN","THND_PER","M","1983-04",2314.855,
"AUS","EMP","WOMEN","THND_PER","M","1983-05",2339.124,
"AUS","EMP","WOMEN","THND_PER","M","1983-06",2344.733,
"AUS","EMP","WOMEN","THND_PER","M","1983-07",2355.563,
"AUS","EMP","WOMEN","THND_PER","M","1983-08",2353.775,
"AUS","EMP","WOMEN","THND_PER","M","1983-09",2362.369,
"AUS","EMP","WOMEN","THND_PER","M","1983-10",2366.336,
"AUS","EMP","WOMEN","THND_PER","M","1983-11",2385.59,
"AUS","EMP","WOMEN","THND_PER","M","1983-12",2392.153,
"AUS","EMP","WOMEN","THND_PER","M","1984-01",2388.534,
"AUS","EMP","WOMEN","THND_PER","M","1984-02",2388.018,
"AUS","EMP","WOMEN","THND_PER","M","1984-03",2412.572,
"AUS","EMP","WOMEN","THND_PER","M","1984-04",2426.289,
"AUS","EMP","WOMEN","THND_PER","M","1984-05",2439.861,
"AUS","EMP","WOMEN","THND_PER","M","1984-06",2453.67,
"AUS","EMP","WOMEN","THND_PER","M","1984-07",2454.003,
"AUS","EMP","WOMEN","THND_PER","M","1984-08",2461.95,
"AUS","EMP","WOMEN","THND_PER","M","1984-09",2488.99,
"AUS","EMP","WOMEN","THND_PER","M","1984-10",2484.506,
"AUS","EMP","WOMEN","THND_PER","M","1984-11",2485.347,
"AUS","EMP","WOMEN","THND_PER","M","1984-12",2498.826,
"AUS","EMP","WOMEN","THND_PER","M","1985-01",2503.094,
"AUS","EMP","WOMEN","THND_PER","M","1985-02",2536.773,
"AUS","EMP","WOMEN","THND_PER","M","1985-03",2522.883,
"AUS","EMP","WOMEN","THND_PER","M","1985-04",2521.493,
"AUS","EMP","WOMEN","THND_PER","M","1985-05",2544.992,
"AUS","EMP","WOMEN","THND_PER","M","1985-06",2558.699,
"AUS","EMP","WOMEN","THND_PER","M","1985-07",2581.336,
"AUS","EMP","WOMEN","THND_PER","M","1985-08",2586.023,
"AUS","EMP","WOMEN","THND_PER","M","1985-09",2599.264,
"AUS","EMP","WOMEN","THND_PER","M","1985-10",2604.217,
"AUS","EMP","WOMEN","THND_PER","M","1985-11",2645.51,
"AUS","EMP","WOMEN","THND_PER","M","1985-12",2642.215,
"AUS","EMP","WOMEN","THND_PER","M","1986-01",2663.619,
"AUS","EMP","WOMEN","THND_PER","M","1986-02",2685.437,
"AUS","EMP","WOMEN","THND_PER","M","1986-03",2685.421,
"AUS","EMP","WOMEN","THND_PER","M","1986-04",2740.765,
"AUS","EMP","WOMEN","THND_PER","M","1986-05",2738.102,
"AUS","EMP","WOMEN","THND_PER","M","1986-06",2744.52,
"AUS","EMP","WOMEN","THND_PER","M","1986-07",2757.858,
"AUS","EMP","WOMEN","THND_PER","M","1986-08",2734.067,
"AUS","EMP","WOMEN","THND_PER","M","1986-09",2751.738,
"AUS","EMP","WOMEN","THND_PER","M","1986-10",2783.806,
"AUS","EMP","WOMEN","THND_PER","M","1986-11",2780.144,
"AUS","EMP","WOMEN","THND_PER","M","1986-12",2779.996,
"AUS","EMP","WOMEN","THND_PER","M","1987-01",2786.241,
"AUS","EMP","WOMEN","THND_PER","M","1987-02",2805.574,
"AUS","EMP","WOMEN","THND_PER","M","1987-03",2801.207,
"AUS","EMP","WOMEN","THND_PER","M","1987-04",2813.904,
"AUS","EMP","WOMEN","THND_PER","M","1987-05",2819.582,
"AUS","EMP","WOMEN","THND_PER","M","1987-06",2830.867,
"AUS","EMP","WOMEN","THND_PER","M","1987-07",2849.587,
"AUS","EMP","WOMEN","THND_PER","M","1987-08",2838.737,
"AUS","EMP","WOMEN","THND_PER","M","1987-09",2843.358,
"AUS","EMP","WOMEN","THND_PER","M","1987-10",2875.545,
"AUS","EMP","WOMEN","THND_PER","M","1987-11",2863.805,
"AUS","EMP","WOMEN","THND_PER","M","1987-12",2893.235,
"AUS","EMP","WOMEN","THND_PER","M","1988-01",2921.669,
"AUS","EMP","WOMEN","THND_PER","M","1988-02",2915.181,
"AUS","EMP","WOMEN","THND_PER","M","1988-03",2935.125,
"AUS","EMP","WOMEN","THND_PER","M","1988-04",2952.399,
"AUS","EMP","WOMEN","THND_PER","M","1988-05",2946.685,
"AUS","EMP","WOMEN","THND_PER","M","1988-06",2953.36,
"AUS","EMP","WOMEN","THND_PER","M","1988-07",2952.814,
"AUS","EMP","WOMEN","THND_PER","M","1988-08",2990.283,
"AUS","EMP","WOMEN","THND_PER","M","1988-09",3012.759,
"AUS","EMP","WOMEN","THND_PER","M","1988-10",3017.935,
"AUS","EMP","WOMEN","THND_PER","M","1988-11",3017.199,
"AUS","EMP","WOMEN","THND_PER","M","1988-12",3042.963,
"AUS","EMP","WOMEN","THND_PER","M","1989-01",3067.662,
"AUS","EMP","WOMEN","THND_PER","M","1989-02",3094.604,
"AUS","EMP","WOMEN","THND_PER","M","1989-03",3103.274,
"AUS","EMP","WOMEN","THND_PER","M","1989-04",3110.615,
"AUS","EMP","WOMEN","THND_PER","M","1989-05",3146.513,
"AUS","EMP","WOMEN","THND_PER","M","1989-06",3146.677,
"AUS","EMP","WOMEN","THND_PER","M","1989-07",3153.573,
"AUS","EMP","WOMEN","THND_PER","M","1989-08",3179.424,
"AUS","EMP","WOMEN","THND_PER","M","1989-09",3192.382,
"AUS","EMP","WOMEN","THND_PER","M","1989-10",3194.75,
"AUS","EMP","WOMEN","THND_PER","M","1989-11",3218.384,
"AUS","EMP","WOMEN","THND_PER","M","1989-12",3226.219,
"AUS","EMP","WOMEN","THND_PER","M","1990-01",3223.925,
"AUS","EMP","WOMEN","THND_PER","M","1990-02",3240.306,
"AUS","EMP","WOMEN","THND_PER","M","1990-03",3251.804,
"AUS","EMP","WOMEN","THND_PER","M","1990-04",3253.771,
"AUS","EMP","WOMEN","THND_PER","M","1990-05",3270.732,
"AUS","EMP","WOMEN","THND_PER","M","1990-06",3272.811,
"AUS","EMP","WOMEN","THND_PER","M","1990-07",3285.613,
"AUS","EMP","WOMEN","THND_PER","M","1990-08",3267.887,
"AUS","EMP","WOMEN","THND_PER","M","1990-09",3250.354,
"AUS","EMP","WOMEN","THND_PER","M","1990-10",3256.206,
"AUS","EMP","WOMEN","THND_PER","M","1990-11",3256.749,
"AUS","EMP","WOMEN","THND_PER","M","1990-12",3261.387,
"AUS","EMP","WOMEN","THND_PER","M","1991-01",3234.26,
"AUS","EMP","WOMEN","THND_PER","M","1991-02",3242.398,
"AUS","EMP","WOMEN","THND_PER","M","1991-03",3223.001,
"AUS","EMP","WOMEN","THND_PER","M","1991-04",3233.832,
"AUS","EMP","WOMEN","THND_PER","M","1991-05",3229.854,
