Country Name,Country Code,Series Name,Series Code,2018 [YR2018],2017 [YR2017],2016 [YR2016],2015 [YR2015],2014 [YR2014],2013 [YR2013],2012 [YR2012],2011 [YR2011],2010 [YR2010],2009 [YR2009],2008 [YR2008],2007 [YR2007],2006 [YR2006],2005 [YR2005],2004 [YR2004],2003 [YR2003],2002 [YR2002],2000 [YR2000],1998 [YR1998],1996 [YR1996]
Kosovo,XKX,Political Stability and Absence of Violence/Terrorism: Number of Sources,PV.NO.SRC,4,4,4,4,4,3,3,3,3,1,1,..,..,..,..,..,..,..,..,..
Kosovo,XKX,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,24.28572,37.61905,35.71429,40.47619,31.42857,18.00948,17.06161,16.11374,14.69194,61.13744,83.65385,..,..,..,..,..,..,..,..,..
Kosovo,XKX,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Lower Bound of 90% Confidence Interval",PV.PER.RNK.LOWER,13.80952,24.28572,22.38095,25.71428,22.85714,7.582938,6.161138,5.21327,4.739336,23.22275,41.34615,..,..,..,..,..,..,..,..,..
Kosovo,XKX,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Upper Bound of 90% Confidence Interval",PV.PER.RNK.UPPER,38.57143,52.38095,49.04762,53.80952,45.71429,32.70142,32.70142,30.80569,30.80569,99.52607,100,..,..,..,..,..,..,..,..,..
Kosovo,XKX,Political Stability and Absence of Violence/Terrorism: Standard Error,PV.STD.ERR,0.239692,0.2397686,0.2302891,0.2261951,0.2189825,0.3306182,0.3536972,0.3457133,0.37633,0.6677065,0.662381,..,..,..,..,..,..,..,..,..
Kuwait,KWT,Control of Corruption: Number of Sources,CC.NO.SRC,7,7,7,7,7,7,7,8,8,8,8,7,7,6,4,4,5,4,4,4
Kuwait,KWT,Control of Corruption: Estimate,CC.EST,-0.2894283,-0.3315037,-0.2682074,-0.2250967,-0.2403229,-0.1883423,-0.1904581,0.0862528,0.3022288,0.3093611,0.4201856,0.3705859,0.4330326,0.5074719,0.7864687,0.7991259,1.014095,0.5906006,0.5907521,0.4786822
Kuwait,KWT,Control of Corruption: Percentile Rank,CC.PER.RNK,45.19231,44.71154,48.07692,51.44231,50.96154,52.60664,52.1327,59.71564,65.2381,67.46411,68.93204,69.41747,69.7561,69.2683,76.09756,77.27273,82.82829,73.60406,74.22681,70.43011
Kuwait,KWT,"Control of Corruption: Percentile Rank, Lower Bound of 90% Confidence Interval",CC.PER.RNK.LOWER,33.65385,31.25,32.69231,37.5,36.05769,39.81042,38.38863,53.08057,58.09524,59.33014,61.16505,58.25243,60,60.4878,67.80488,70.70707,76.76768,61.42132,63.40206,59.13979
Kuwait,KWT,"Control of Corruption: Percentile Rank, Upper Bound of 90% Confidence Interval",CC.PER.RNK.UPPER,56.25,54.80769,58.17308,58.17308,57.69231,60.66351,60.66351,68.24644,72.38095,72.2488,74.27184,73.78641,74.14634,77.56097,84.87805,83.83839,85.85859,83.75635,81.95876,80.64516
Kuwait,KWT,Control of Corruption: Standard Error,CC.STD.ERR,0.1607612,0.1488819,0.1674202,0.1612048,0.1620586,0.1709525,0.1690686,0.1716544,0.1759455,0.1775923,0.1711662,0.1764158,0.1717113,0.1838934,0.2335539,0.2412599,0.1995043,0.2569564,0.2313764,0.2620766
Kuwait,KWT,Government Effectiveness: Estimate,GE.EST,-0.0878059,-0.1765683,-0.1635327,-0.0332199,-0.148399,-0.0706692,-0.0703019,0.0245808,0.1686341,0.2022372,-0.0072513,0.0996809,0.2872019,0.1745008,0.1039224,0.1247503,0.1073371,-0.0835127,-0.0639357,0.1158516
Kuwait,KWT,Government Effectiveness: Number of Sources,GE.NO.SRC,7,7,7,7,7,7,7,7,7,7,7,7,7,5,3,3,4,3,3,3
Kuwait,KWT,Government Effectiveness: Percentile Rank,GE.PER.RNK,49.51923,46.15385,48.55769,52.88462,47.11538,52.60664,51.65877,55.92417,60.76555,60.76555,55.82524,56.31068,63.41463,60.29412,61.57635,62.7551,61.7347,53.84615,55.95855,59.01639
Kuwait,KWT,"Government Effectiveness: Percentile Rank, Lower Bound of 90% Confidence Interval",GE.PER.RNK.LOWER,35.57692,32.21154,35.57692,39.42308,32.21154,40.28436,40.28436,43.60189,47.36842,49.2823,42.23301,46.1165,55.12195,50.4902,46.79803,48.46939,48.97959,36.92308,38.8601,49.72678
Kuwait,KWT,"Government Effectiveness: Percentile Rank, Upper Bound of 90% Confidence Interval",GE.PER.RNK.UPPER,63.94231,60.09615,61.53846,65.86539,62.01923,62.08531,62.55924,65.87678,68.89952,69.85646,66.01942,67.47573,70.7317,68.13725,69.95074,70.91837,67.85714,65.64103,64.2487,64.48087
Kuwait,KWT,Government Effectiveness: Standard Error,GE.STD.ERR,0.22757,0.2244516,0.2218577,0.2338778,0.2348398,0.2154138,0.2201627,0.2218181,0.227007,0.2216267,0.2327474,0.2242682,0.1957962,0.1886997,0.2457748,0.2306608,0.1983611,0.2468684,0.2283477,0.1739037
Kuwait,KWT,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.1102895,-0.045894,-0.0496832,-0.2134203,0.1490065,0.1660556,0.2036062,0.3111027,0.4519888,0.3527843,0.5016096,0.6203967,0.4110898,0.2508935,0.3445948,0.2939909,-0.1536776,0.7523513,0.4551526,0.1726813
Kuwait,KWT,Political Stability and Absence of Violence/Terrorism: Number of Sources,PV.NO.SRC,7,7,7,7,7,7,7,7,7,7,7,7,7,6,5,4,4,4,4,4
Kuwait,KWT,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,52.38095,44.76191,45.23809,39.04762,51.42857,52.60664,53.08057,56.87204,61.13744,55.45024,61.53846,68.11594,58.45411,55.33981,56.31068,54.77387,42.32804,73.01588,63.29787,52.65957
Kuwait,KWT,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Lower Bound of 90% Confidence Interval",PV.PER.RNK.LOWER,37.14286,30.47619,30.47619,25.71428,38.09524,38.38863,39.81042,41.70616,47.8673,41.70616,47.11538,50.72464,45.41063,39.32039,39.80582,37.68844,26.45503,54.49735,40.42553,31.91489
Kuwait,KWT,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Upper Bound of 90% Confidence Interval",PV.PER.RNK.UPPER,61.42857,57.61905,56.66667,51.90476,60.95238,64.45498,63.50711,68.72038,75.82938,72.03792,77.40385,83.57488,72.46377,66.99029,74.75728,71.8593,59.78836,92.59259,81.38298,72.87234
Kuwait,KWT,Political Stability and Absence of Violence/Terrorism: Standard Error,PV.STD.ERR,0.2209855,0.2212373,0.2126011,0.2068148,0.2001131,0.2315082,0.2268074,0.2442496,0.2435471,0.246402,0.2464031,0.2441811,0.2531189,0.2786692,0.2934836,0.3020468,0.3161064,0.342809,0.3454628,0.3738571
Kyrgyz Republic,KGZ,Control of Corruption: Number of Sources,CC.NO.SRC,12,12,12,13,13,13,13,12,12,12,12,12,12,9,8,7,6,6,4,2
Kyrgyz Republic,KGZ,Control of Corruption: Estimate,CC.EST,-0.9542972,-1.054022,-1.079307,-1.149714,-1.127944,-1.162882,-1.149587,-1.218837,-1.17323,-1.305888,-1.222449,-1.31999,-1.317895,-1.253386,-1.104846,-0.9836336,-0.9899997,-0.9031251,-0.8411235,-0.9939234
Kyrgyz Republic,KGZ,Control of Corruption: Percentile Rank,CC.PER.RNK,16.34615,12.98077,12.5,11.05769,12.01923,10.42654,11.37441,7.582938,10.47619,4.784689,6.310679,5.339806,5.853659,8.780488,12.19512,13.63636,16.66667,19.79696,24.74227,17.2043
Kyrgyz Republic,KGZ,"Control of Corruption: Percentile Rank, Lower Bound of 90% Confidence Interval",CC.PER.RNK.LOWER,10.57692,8.173077,7.692307,3.846154,4.807693,3.317536,2.369668,1.895735,2.380952,0.4784689,3.398058,0.9708738,0.9756098,0.9756098,3.414634,5.555555,2.525253,5.583756,7.731959,0.5376344
Kyrgyz Republic,KGZ,"Control of Corruption: Percentile Rank, Upper Bound of 90% Confidence Interval",CC.PER.RNK.UPPER,25.96154,20.19231,19.23077,18.26923,19.23077,18.48341,18.48341,17.53555,17.61905,14.83254,15.53398,12.62136,14.14634,17.07317,22.92683,29.79798,32.32323,33.50254,38.14433,39.78495
Kyrgyz Republic,KGZ,Control of Corruption: Standard Error,CC.STD.ERR,0.1436955,0.1461207,0.1508631,0.1478528,0.1472679,0.1415748,0.1391488,0.1412845,0.1451961,0.148065,0.1426686,0.1527004,0.1524832,0.159075,0.1837379,0.1916998,0.2105545,0.2120304,0.2284975,0.340507
Kyrgyz Republic,KGZ,Government Effectiveness: Estimate,GE.EST,-0.6115379,-0.711008,-0.8956208,-0.9145042,-0.8654092,-0.6519046,-0.6494996,-0.6379848,-0.6516975,-0.9648597,-0.7883915,-0.7781291,-0.8058547,-0.8784107,-0.6829314,-0.5705335,-0.6167717,-0.503099,-0.1034535,-0.3805645
Kyrgyz Republic,KGZ,Government Effectiveness: Number of Sources,GE.NO.SRC,8,8,8,9,9,9,9,9,9,9,9,9,9,7,6,5,5,4,2,1
Kyrgyz Republic,KGZ,Government Effectiveness: Percentile Rank,GE.PER.RNK,28.84615,23.07692,17.78846,18.26923,17.78846,30.80569,29.85782,30.33175,30.62201,16.26794,21.84466,23.78641,23.41463,21.56863,25.61576,33.16327,30.61225,36.41026,53.36787,41.53006
Kyrgyz Republic,KGZ,"Government Effectiveness: Percentile Rank, Lower Bound of 90% Confidence Interval",GE.PER.RNK.LOWER,15.38461,12.98077,9.134615,8.173077,10.09615,14.69194,14.69194,15.16588,14.35407,6.698565,11.16505,11.65049,11.70732,9.313725,11.33005,17.34694,13.77551,16.92308,30.56995,25.68306
Kyrgyz Republic,KGZ,"Government Effectiveness: Percentile Rank, Upper Bound of 90% Confidence Interval",GE.PER.RNK.UPPER,45.67308,38.94231,35.09615,33.17308,33.17308,45.49763,45.0237,45.49763,44.01914,33.01435,40.7767,41.74757,36.09756,36.27451,46.79803,48.46939,46.93877,50.76923,65.80311,55.73771
Kyrgyz Republic,KGZ,Government Effectiveness: Standard Error,GE.STD.ERR,0.2317764,0.2231213,0.2199518,0.2277695,0.2241333,0.2138464,0.2194747,0.2209914,0.2203968,0.2184142,0.2182801,0.21518,0.1863749,0.2047675,0.2151176,0.2040175,0.203248,0.2221684,0.2721124,0.1876176
Kyrgyz Republic,KGZ,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.5820286,-0.4271422,-0.6468619,-0.8824379,-0.8046157,-0.9117738,-0.9112514,-1.098031,-1.039652,-0.624972,-0.5695741,-0.9894642,-1.386016,-1.175121,-1.183889,-1.098867,-0.6140286,-0.1831975,-0.1662317,-0.1742592
Kyrgyz Republic,KGZ,Political Stability and Absence of Violence/Terrorism: Number of Sources,PV.NO.SRC,6,6,6,6,6,6,6,6,5,5,5,5,5,4,3,2,2,2,2,2
Kyrgyz Republic,KGZ,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,25.23809,30,23.33333,18.57143,19.52381,18.48341,18.95735,15.16588,15.16588,25.11848,26.44231,17.3913,11.5942,14.56311,15.04854,18.09045,26.98413,39.68254,37.23404,41.48936
Kyrgyz Republic,KGZ,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Lower Bound of 90% Confidence Interval",PV.PER.RNK.LOWER,14.28571,17.14286,13.80952,9.523809,10,9.478673,10.42654,5.687204,9.00474,14.69194,15.86539,9.178744,5.31401,5.339806,4.854369,5.527638,12.69841,19.04762,18.61702,19.68085
Kyrgyz Republic,KGZ,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Upper Bound of 90% Confidence Interval",PV.PER.RNK.UPPER,38.57143,43.33333,35.23809,26.19048,29.04762,28.43602,29.85782,26.06635,25.59242,39.33649,39.90385,27.05314,18.84058,26.21359,24.75728,29.14573,48.14815,69.84127,65.42553,67.55319
Kyrgyz Republic,KGZ,Political Stability and Absence of Violence/Terrorism: Standard Error,PV.STD.ERR,0.2284874,0.2292991,0.2202455,0.2169023,0.2079586,0.2479616,0.2402494,0.2625296,0.2737861,0.2845007,0.2770002,0.2750877,0.2836421,0.3203117,0.3313479,0.3504379,0.4386366,0.4556421,0.4353236,0.4753152
Lao PDR,LAO,Control of Corruption: Number of Sources,CC.NO.SRC,9,9,9,9,10,11,10,10,10,10,9,8,8,7,7,5,4,4,3,2
Lao PDR,LAO,Control of Corruption: Estimate,CC.EST,-0.9826739,-0.9359312,-0.9524469,-0.9116009,-0.8490518,-0.9339099,-1.019356,-1.177133,-1.193468,-1.238691,-1.197019,-1.269775,-1.314594,-1.302482,-1.236541,-1.182076,-1.151778,-0.8859748,-0.6033329,-0.7228339
Lao PDR,LAO,Control of Corruption: Percentile Rank,CC.PER.RNK,15.38461,15.86539,14.42308,17.78846,21.15385,18.48341,15.63981,9.952606,8.571428,6.220096,7.76699,7.281553,6.341464,6.829268,9.268292,8.585858,8.585858,21.3198,32.47423,28.49462
Lao PDR,LAO,"Control of Corruption: Percentile Rank, Lower Bound of 90% Confidence Interval",CC.PER.RNK.LOWER,9.615385,10.09615,9.615385,10.09615,11.05769,9.00474,3.317536,1.421801,1.428571,0.9569378,1.941748,0.4854369,0.4878049,0,0.9756098,0,0,3.553299,12.8866,4.83871
Lao PDR,LAO,"Control of Corruption: Percentile Rank, Upper Bound of 90% Confidence Interval",CC.PER.RNK.UPPER,26.44231,28.36539,29.32692,31.25,34.13462,30.33175,27.48815,19.90521,19.04762,18.18182,19.41748,18.4466,17.56098,17.56098,20.97561,24.74747,31.31313,38.57868,51.54639,50.53764
Lao PDR,LAO,Control of Corruption: Standard Error,CC.STD.ERR,0.1663792,0.173572,0.1791653,0.173983,0.1778067,0.1755233,0.1870788,0.1766918,0.1783439,0.1801703,0.1935926,0.2003069,0.2034898,0.2157183,0.2234394,0.2368805,0.2871612,0.270204,0.2956245,0.340507
Lao PDR,LAO,Government Effectiveness: Estimate,GE.EST,-0.672724,-0.3832197,-0.3982082,-0.5105657,-0.4153115,-0.7300481,-0.8377158,-0.8338493,-0.8600214,-0.9469504,-0.8755752,-0.8988742,-0.9770249,-1.208072,-0.9999511,-1.001565,-0.9143893,-0.7781562,-0.5798628,-0.6369361
Lao PDR,LAO,Government Effectiveness: Number of Sources,GE.NO.SRC,8,8,8,8,9,9,8,8,8,8,7,7,7,5,5,4,4,3,2,1
Lao PDR,LAO,Government Effectiveness: Percentile Rank,GE.PER.RNK,24.51923,37.5,38.94231,35.09615,39.42308,25.11848,22.27488,20.85308,21.05263,18.18182,18.4466,17.96116,16.09756,10.29412,13.7931,14.28571,15.81633,22.05128,29.53368,30.60109
Lao PDR,LAO,"Government Effectiveness: Percentile Rank, Lower Bound of 90% Confidence Interval",GE.PER.RNK.LOWER,14.42308,21.63461,22.11539,18.75,22.11539,13.74408,10.42654,8.530806,8.133971,6.698565,8.252427,6.796116,5.853659,1.960784,5.91133,5.102041,7.653061,9.743589,13.4715,16.93989
Lao PDR,LAO,"Government Effectiveness: Percentile Rank, Upper Bound of 90% Confidence Interval",GE.PER.RNK.UPPER,39.90385,51.92308,50.96154,48.55769,52.40385,42.65403,38.86256,40.75829,37.79904,35.88517,38.83495,35.92233,33.65854,22.54902,28.57143,27.55102,31.63265,41.53846,50.7772,43.71585
Lao PDR,LAO,Government Effectiveness: Standard Error,GE.STD.ERR,0.2215988,0.2141151,0.2109064,0.2198972,0.2136876,0.2050832,0.2255658,0.2278637,0.2250413,0.2275832,0.2376409,0.2379388,0.2336891,0.2333655,0.2159005,0.2049049,0.2040595,0.2244376,0.2721124,0.1876176
Lao PDR,LAO,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.415007,0.3965783,0.5322913,0.541362,0.498693,0.0674439,0.033739,-0.0580072,-0.282063,-0.1587397,0.0170669,-0.1757804,-0.0855829,-0.4928907,-0.6111827,-1.232276,-0.1045234,-0.5790635,-0.1913254,0.3711666
Lao PDR,LAO,Political Stability and Absence of Violence/Terrorism: Number of Sources,PV.NO.SRC,6,6,6,6,6,6,5,5,5,5,4,4,4,3,3,2,2,2,2,2
Lao PDR,LAO,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,60,61.42857,64.28571,61.90476,62.38095,48.81517,45.97157,45.0237,35.54502,39.33649,44.71154,38.64734,42.51208,31.06796,25.72816,14.07035,43.38624,28.04233,36.70213,59.57447
Lao PDR,LAO,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Lower Bound of 90% Confidence Interval",PV.PER.RNK.LOWER,47.61905,46.19048,52.38095,53.80952,52.38095,36.01896,35.54502,30.33175,24.17062,25.59242,29.80769,24.63768,27.05314,16.99029,15.04854,4.522613,21.16402,11.11111,18.08511,31.91489
Lao PDR,LAO,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Upper Bound of 90% Confidence Interval",PV.PER.RNK.UPPER,74.28571,72.38095,76.19048,76.19048,75.71429,62.55924,60.66351,59.24171,51.18483,53.08057,60.57692,53.62319,57.00483,47.57281,43.20388,26.63317,68.25397,52.91005,64.89362,87.76596
Lao PDR,LAO,Political Stability and Absence of Violence/Terrorism: Standard Error,PV.STD.ERR,0.2293836,0.2305025,0.2213775,0.215962,0.2072911,0.2423417,0.2438815,0.2607768,0.2609218,0.2687808,0.285707,0.2807696,0.2898833,0.3338709,0.3313479,0.3504379,0.4386366,0.4556421,0.4353236,0.4753152
Latvia,LVA,Control of Corruption: Number of Sources,CC.NO.SRC,11,11,11,12,12,12,11,11,12,12,11,11,11,10,10,9,8,8,6,3
Latvia,LVA,Control of Corruption: Estimate,CC.EST,0.3285871,0.5358248,0.4311383,0.4681761,0.4153654,0.3284156,0.245459,0.2866477,0.2283071,0.2262741,0.2548864,0.352404,0.3698641,0.3796195,0.1847784,0.2769963,0.0167397,-0.0722135,0.1721002,-0.2033388
Latvia,LVA,Control of Corruption: Percentile Rank,CC.PER.RNK,64.42308,69.71154,66.82692,67.78846,67.78846,66.82465,64.45498,65.40285,63.80952,64.5933,63.59223,68.93204,68.78049,65.85366,60.4878,63.63636,59.59596,56.85279,61.85567,50
Latvia,LVA,"Control of Corruption: Percentile Rank, Lower Bound of 90% Confidence Interval",CC.PER.RNK.LOWER,59.61538,64.90385,62.01923,63.46154,61.05769,61.13744,59.71564,58.29384,56.66667,59.33014,59.2233,59.2233,60,58.04878,54.14634,58.58586,47.9798,43.65482,51.54639,31.1828
Latvia,LVA,"Control of Corruption: Percentile Rank, Upper Bound of 90% Confidence Interval",CC.PER.RNK.UPPER,70.67308,77.40385,73.07692,75.48077,74.03846,70.61611,70.14218,70.61611,70.47619,70.8134,70.87379,72.33009,72.68293,71.21951,69.2683,73.73737,64.64646,62.43655,69.07217,62.90322
Latvia,LVA,Control of Corruption: Standard Error,CC.STD.ERR,0.1411197,0.1294508,0.142851,0.1361686,0.1376296,0.1389998,0.1385208,0.1399451,0.1357679,0.1405125,0.1432794,0.1519428,0.1478957,0.1433437,0.1497978,0.1590148,0.160665,0.1765953,0.1867949,0.2756138
Latvia,LVA,Government Effectiveness: Estimate,GE.EST,1.043452,0.9037945,1.005264,1.089444,0.9585503,0.8890268,0.8384485,0.6981383,0.70881,0.6238099,0.5584953,0.4800134,0.6851262,0.5684978,0.6106073,0.6452475,0.5530607,0.3294605,0.2305293,0.4854589
Latvia,LVA,Government Effectiveness: Number of Sources,GE.NO.SRC,8,8,8,9,9,9,8,8,9,9,8,8,8,7,7,7,7,6,4,2
Latvia,LVA,Government Effectiveness: Percentile Rank,GE.PER.RNK,79.80769,78.84615,78.84615,83.65385,78.36539,76.30331,75.82938,72.51185,72.72727,71.77033,70.38835,69.41747,74.14634,70.09804,72.4138,73.46939,71.42857,66.15385,62.6943,67.75956
Latvia,LVA,"Government Effectiveness: Percentile Rank, Lower Bound of 90% Confidence Interval",GE.PER.RNK.LOWER,75,70.19231,73.07692,73.55769,72.59615,69.19431,66.82465,63.98104,65.55024,63.15789,61.16505,57.76699,65.85366,62.2549,66.00985,65.81633,63.77551,55.89743,52.33161,60.65574
Latvia,LVA,"Government Effectiveness: Percentile Rank, Upper Bound of 90% Confidence Interval",GE.PER.RNK.UPPER,88.94231,85.57692,88.94231,89.42308,87.01923,84.83412,83.88625,81.99052,81.33971,77.99043,78.64078,77.66991,80,75.4902,79.31035,80.61224,77.55102,75.89744,73.57513,77.04918
Latvia,LVA,Government Effectiveness: Standard Error,GE.STD.ERR,0.2132453,0.2133012,0.2106452,0.21994,0.2216189,0.2077521,0.2198295,0.2214905,0.2094588,0.2059179,0.2170626,0.2110927,0.189712,0.1808889,0.18524,0.1811563,0.1763951,0.2017225,0.2117794,0.1791073
Latvia,LVA,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.4215345,0.4620957,0.4790692,0.4437472,0.4872684,0.5936353,0.4536267,0.3200021,0.527854,0.3484597,0.2045949,0.5622184,0.8386412,0.8141941,0.6172798,1.002394,0.9443777,0.4161927,0.0336203,0.5602862
Latvia,LVA,Political Stability and Absence of Violence/Terrorism: Number of Sources,PV.NO.SRC,8,8,8,8,8,8,7,7,7,7,6,6,6,6,6,5,5,4,4,3
Latvia,LVA,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,60.95238,62.85714,62.38095,60.47619,61.90476,65.40285,61.13744,57.8199,64.45498,54.9763,51.92308,64.25121,72.94686,71.35922,66.01942,81.90955,82.01058,63.49206,46.2766,65.42553
Latvia,LVA,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Lower Bound of 90% Confidence Interval",PV.PER.RNK.LOWER,48.57143,50.95238,49.04762,51.90476,52.38095,54.9763,48.34123,42.1801,50.7109,41.70616,36.53846,47.34299,56.52174,55.82524,49.51456,63.31658,62.96296,40.21164,29.25532,43.61702
Latvia,LVA,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Upper Bound of 90% Confidence Interval",PV.PER.RNK.UPPER,73.80952,74.7619,73.33334,70.95238,74.28571,80.56872,72.98578,68.72038,80.09479,72.03792,68.26923,80.67633,95.16908,91.74757,84.46602,98.49246,94.70899,80.42328,67.55319,89.3617
Latvia,LVA,Political Stability and Absence of Violence/Terrorism: Standard Error,PV.STD.ERR,0.2161918,0.2166968,0.2095633,0.2017246,0.1957394,0.2291728,0.2268074,0.2442496,0.2435471,0.246402,0.2640872,0.2626058,0.2741809,0.2786692,0.2872855,0.2924749,0.3010781,0.342809,0.3454628,0.4095134
Lebanon,LBN,Control of Corruption: Number of Sources,CC.NO.SRC,10,12,12,12,11,13,13,14,13,12,11,10,10,7,7,6,6,5,5,4
Lebanon,LBN,Control of Corruption: Estimate,CC.EST,-1.108917,-1.00018,-0.9652011,-0.8837678,-1.037225,-0.9240747,-0.8694083,-0.902648,-0.8750964,-0.8338656,-0.8183134,-0.8884739,-0.9423331,-0.5307235,-0.6629034,-0.6652666,-0.4761419,-0.5427273,-0.4454119,-0.659695
Lebanon,LBN,Control of Corruption: Percentile Rank,CC.PER.RNK,12.01923,14.90385,13.94231,19.23077,13.94231,19.43128,19.43128,19.43128,20,21.5311,20.87379,19.41748,18.53658,37.56097,28.29268,30.30303,38.38384,34.51777,40.72165,31.1828
Lebanon,LBN,"Control of Corruption: Percentile Rank, Lower Bound of 90% Confidence Interval",CC.PER.RNK.LOWER,8.173077,10.09615,10.09615,12.01923,8.173077,10.90047,11.84834,11.84834,12.38095,11.96172,12.62136,8.737864,7.317073,20.97561,15.12195,13.13131,26.76768,19.28934,25.25773,13.97849
Lebanon,LBN,"Control of Corruption: Percentile Rank, Upper Bound of 90% Confidence Interval",CC.PER.RNK.UPPER,17.30769,21.15385,24.51923,28.84615,23.07692,27.48815,31.27962,28.43602,31.90476,33.97129,34.95146,32.52427,30.2439,51.21951,43.41463,45.45454,52.52525,53.29949,53.60825,49.46236
Lebanon,LBN,Control of Corruption: Standard Error,CC.STD.ERR,0.1385525,0.1291004,0.1401193,0.1384737,0.1376233,0.1394051,0.1406076,0.1494725,0.1590966,0.1725066,0.16677,0.1726338,0.1714668,0.1838343,0.1873483,0.2001117,0.187944,0.2276453,0.2184832,0.2620766
Lebanon,LBN,Government Effectiveness: Estimate,GE.EST,-0.6402023,-0.5115919,-0.5385098,-0.4742917,-0.3755141,-0.3952204,-0.3467825,-0.2660723,-0.2792296,-0.4687417,-0.4174395,-0.3323657,-0.256819,-0.1877014,-0.2624758,-0.2101397,-0.285045,-0.1946665,-0.0106133,-0.1284974
Lebanon,LBN,Government Effectiveness: Number of Sources,GE.NO.SRC,8,9,9,9,9,9,9,9,9,8,8,8,8,6,6,5,6,4,4,3
Lebanon,LBN,Government Effectiveness: Percentile Rank,GE.PER.RNK,25.96154,33.65385,35.09615,37.01923,40.86538,42.65403,44.07583,45.97157,44.97608,39.71292,41.26213,44.66019,45.85366,48.52941,47.78325,50,46.93877,48.71795,57.51295,51.36612
Lebanon,LBN,"Government Effectiveness: Percentile Rank, Lower Bound of 90% Confidence Interval",GE.PER.RNK.LOWER,14.90385,19.23077,18.75,20.67308,24.03846,27.01422,29.38389,31.75356,31.57895,21.5311,21.84466,27.6699,30.73171,36.76471,32.51231,35.20408,31.63265,32.30769,44.04145,38.25137
Lebanon,LBN,"Government Effectiveness: Percentile Rank, Upper Bound of 90% Confidence Interval",GE.PER.RNK.UPPER,41.34615,45.19231,44.23077,48.55769,53.36538,51.65877,54.9763,56.87204,56.9378,50.7177,52.91262,53.8835,58.53659,57.84314,61.08374,62.2449,57.14286,62.5641,65.28497,59.56284
Lebanon,LBN,Government Effectiveness: Standard Error,GE.STD.ERR,0.2233855,0.1984339,0.1971073,0.206282,0.2038263,0.1959208,0.1986821,0.1998169,0.2014656,0.2149047,0.2227935,0.223702,0.2278849,0.1967952,0.2009397,0.198726,0.1769248,0.2198528,0.2117794,0.1739037
Lebanon,LBN,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-1.644891,-1.627302,-1.618973,-1.702587,-1.697941,-1.690353,-1.664812,-1.558288,-1.625015,-1.561682,-1.875796,-2.116773,-1.807397,-1.001987,-0.7144529,-0.4594078,-0.3560515,-0.4387394,-0.7506385,-0.6676697
Lebanon,LBN,Political Stability and Absence of Violence/Terrorism: Number of Sources,PV.NO.SRC,8,8,8,8,8,8,8,8,7,6,6,6,6,5,5,4,4,4,4,4
Lebanon,LBN,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,7.142857,8.571428,8.095238,7.142857,7.142857,6.635071,6.161138,5.687204,7.109005,8.530806,4.807693,3.381643,6.280193,18.4466,23.30097,30.15075,31.74603,31.21693,20.21277,23.40425
Lebanon,LBN,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Lower Bound of 90% Confidence Interval",PV.PER.RNK.LOWER,5.238095,5.238095,5.714286,4.761905,5.714286,3.791469,3.791469,3.317536,3.317536,4.265403,1.923077,0.4830918,0.9661836,7.281553,13.59223,20.60302,20.10582,16.93122,10.6383,9.574468
Lebanon,LBN,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Upper Bound of 90% Confidence Interval",PV.PER.RNK.UPPER,10.95238,9.523809,10.47619,9.047619,8.095238,9.478673,10.42654,13.74408,12.32228,14.69194,9.615385,7.729469,11.5942,29.12621,36.8932,42.21106,50.26455,50.79365,36.70213,45.74468
Lebanon,LBN,Political Stability and Absence of Violence/Terrorism: Standard Error,PV.STD.ERR,0.2157381,0.2159105,0.2077957,0.2029834,0.1963862,0.2280198,0.2219843,0.2406776,0.2435471,0.2523852,0.2524714,0.2481289,0.2575245,0.2874605,0.2934836,0.3020468,0.3161064,0.342809,0.3454628,0.3738571
Lesotho,LSO,Control of Corruption: Number of Sources,CC.NO.SRC,11,11,12,11,11,11,10,9,9,9,9,9,8,6,6,5,5,4,4,2
